id,artist_1,artist,title_clean,title,genres,popularity,Successful,year,release_date,duration_ms,tempo,key,mode,acousticness,instrumentalness,danceability,energy,liveness,loudness,speechiness,valence,explicit,peak,weeks,msd_id,echo_nest_id
5J2QL8TaPKEDitMlQb983x,NICKELBACK,NICKELBACK,PHOTOGRAPH,PHOTOGRAPH,"alternative metal, canadian rock, nu metal, post-grunge",43,1,2001,2001,259867,145.94899999999998,8,1,0.000731,0.000132,0.513,0.866,0.0941,-3.819,0.0295,0.375,0,33.0,2.0,TRYBLTX128F426B3F3,SOYFUWJ12A8C13E09B
5J4e1T4aqU6aS8g5IjceIr,RAY PRICE,RAY PRICE,FOR THE GOOD TIMES,FOR THE GOOD TIMES,"country, honky tonk, nashville sound, traditional country",43,1,1954,1954,227893,82.37700000000001,3,1,0.843,9.85e-05,0.275,0.33799999999999997,0.196,-10.199,0.0309,0.514,0,24.0,11.0,TRNWWEL12903CA68E0,SOVZAGR12A8C13FBDA
5J6IvCB3hhdBVFfKI75fjp,ELI YOUNG BAND,ELI YOUNG BAND,DUST,DUST,"contemporary country, country, country road, heartland rock, modern country rock, pop rock, texas country",48,1,2013,1/1/13,198933,130.958,0,1,0.0262,0.0032700000000000003,0.586,0.925,0.138,-3.7439999999999998,0.039,0.495,0,,,,
5J7n7SphqGecgAwzIqVURY,FIREFALL,FIREFALL,HEADED FOR A FALL,HEADED FOR A FALL,"album rock, bubblegum pop, classic rock, country rock, folk rock, mellow gold, soft rock",21,1,1980,1980,249213,109.596,9,0,0.0381,1.92e-05,0.499,0.794,0.138,-7.242999999999999,0.0415,0.34299999999999997,0,,,,
5JBGbFdBtLcCCygw8rtjli,THE CHEMICAL BROTHERS,THE CHEMICAL BROTHERS,SETTING SUN,SETTING SUN,"alternative dance, big beat, breakbeat, electronica, new rave, rave",46,1,1997,1/1/97,328733,135.041,6,1,0.0007379999999999999,0.13,0.446,0.995,0.354,-1.169,0.223,0.248,0,,,,
5JDFvZQCRDct3gswcJzOCH,RICK SPRINGFIELD,RICK SPRINGFIELD,KRISTINA,KRISTINA,"album rock, australian rock, classic rock, dance rock, heartland rock, mellow gold, new wave pop, pop rock, soft rock, yacht rock",24,0,1982,3/23/82,182827,141.089,4,1,0.129,1.37e-06,0.444,0.6709999999999999,0.171,-10.639000000000001,0.0503,0.5720000000000001,0,,,TRHGFCN128F426056C,SOZWACK12AF72A4156
5JEZevevEmF725NxEBhfBT,RAGE AGAINST THE MACHINE,RAGE AGAINST THE MACHINE,STREET FIGHTING MAN,STREET FIGHTING MAN,"alternative metal, alternative rock, conscious hip hop, funk metal, nu metal, post-grunge, rap metal, rap rock, rock",51,0,2000,12/5/00,281693,131.424,7,1,0.00024900000000000004,0.013999999999999999,0.424,0.997,0.326,-1.501,0.131,0.12300000000000001,0,,,TRPMYYT128F42733FC,SOVOKCQ12A8C1343A5
5JFT06fmzJa1eCYx4gszX0,BEE GEES,BEE GEES,SAW A NEW MORNING,SAW A NEW MORNING,"adult standards, disco, mellow gold, soft rock",44,1,1973,1/1/73,253467,111.038,9,1,0.106,0.000571,0.452,0.341,0.214,-13.42,0.0313,0.187,0,,,,
5JFjNCoa2VZfI0AQWC4VaY,FRANKIE LAINE,FRANKIE LAINE,COOL WATER,COOL WATER,"adult standards, brill building pop, cowboy western, deep adult standards, easy listening, lounge, rock-and-roll",23,0,1961,3/20/61,169627,113.823,3,1,0.818,0.0,0.469,0.131,0.161,-16.593,0.0351,0.473,0,,,TRNMUWB128F426BC08,SOAMWJD12A8C135195
5JGdpqo9wrRtOZtui5GShI,CHER,CHER,JUST LIKE JESSE JAMES,JUST LIKE JESSE JAMES,"dance pop, hollywood, new wave pop, pop",57,1,1989,1/1/89,245733,138.006,8,1,0.17,0.0,0.4,0.563,0.133,-10.232999999999999,0.0307,0.442,0,18.0,8.0,TROXGHD128E079296B,SOYXJGZ12A6701EB0F
5JIPLZrxKIaXNE7nnI6NUC,FRANKIE AVALON,FRANKIE AVALON,BOBBY SOX TO STOCKINGS,BOBBY SOX TO STOCKINGS,"adult standards, brill building pop, bubblegum pop, doo-wop, rock-and-roll, rockabilly",23,1,1960,5/1/60,161533,117.866,7,0,0.8290000000000001,4.15e-06,0.589,0.47,0.22399999999999998,-9.722000000000001,0.0297,0.614,0,13.0,8.0,TRSYAYR12903CF09B2,SOYROZT12AC4689136
5JKQMoGmXwDHCodn5pFVHB,JOHN MELLENCAMP,JOHN MELLENCAMP,PINK HOUSES,PINK HOUSES,"album rock, classic rock, country rock, folk rock, heartland rock, mellow gold, pop rock, rock, singer-songwriter, soft rock",65,1,1983,1983,283667,115.23,7,1,0.0514,3.08e-06,0.635,0.795,0.0751,-5.313,0.0269,0.628,0,,,,
5JKSty49E9iv1Tj6lfx68n,EPMD,EPMD,CROSSOVER,CROSSOVER,"east coast hip hop, electro, gangster rap, hardcore hip hop, hip hop, old school hip hop, rap",36,1,1992,7/28/92,228760,202.813,6,0,0.0308,0.00031600000000000004,0.614,0.621,0.145,-10.43,0.36200000000000004,0.643,1,20.0,42.0,TRCMWIQ128F93167E0,SONHWNY12AB01836D7
5JL4jmmogEql62ljHdlYP6,BOBBY VEE,BOBBY VEE,DEVIL OR ANGEL,DEVIL OR ANGEL,"adult standards, brill building pop, bubblegum pop, doo-wop, folk rock, merseybeat, rock-and-roll, rockabilly",36,1,1960,1/1/60,141200,102.833,5,1,0.9,0.0,0.389,0.266,0.11,-11.790999999999999,0.0346,0.615,0,19.0,6.0,TRGLDCV128F1488281,SODKLRP12A6D4FAE7E
5JLnmghzpijS5wZGkQ4CII,CHEVELLE,CHEVELLE,STRAIGHT JACKET FASHION,STRAIGHT JACKET FASHION,"alternative metal, alternative rock, christian rock, industrial metal, modern rock, nu metal, post-grunge, rap rock, rock",40,0,2007,4/3/07,242693,99.791,3,1,1.6e-05,0.0027600000000000003,0.498,0.963,0.382,-3.589,0.0717,0.39299999999999996,0,,,TRNQPGB128F930F35E,SOMJKYH12A8C144A6D
5JLv62qFIS1DR3zGEcApRt,KATY PERRY,KATY PERRY,WIDE AWAKE,WIDE AWAKE,"dance pop, pop, post-teen pop",68,1,2012,3/12/12,220947,159.814,5,1,0.0749,2.64e-06,0.514,0.6829999999999999,0.392,-5.099,0.0367,0.575,0,,,,
5JPUzy3wgJRic62f3p1G4d,COUNT BASIE,COUNT BASIE,STAMPEDE IN G MINOR,STAMPEDE IN G MINOR,"adult standards, bebop, big band, cool jazz, jazz, jazz piano, lounge, stride, swing, vocal jazz",4,0,1940,1940,163267,201.108,3,1,0.784,0.00343,0.42700000000000005,0.42100000000000004,0.461,-14.414000000000001,0.14800000000000002,0.774,0,,,TRQADSZ12903CE29FA,SOHFDLU12AC3DF4575
5JQNTG6ExMEnlFZy27xRkw,JUAN CARLOS BAGLIETTO,JUAN CARLOS BAGLIETTO,ERA EN ABRIL,ERA EN ABRIL,"argentine rock, folklore argentino, nueva cancion, rock en espanol, rock nacional",49,0,1982,1/1/82,284867,91.645,7,1,0.34700000000000003,0.0,0.395,0.221,0.165,-15.623,0.0359,0.271,0,,,TRHSUFJ128F425A49D,SOIADFY12A58A7CDAE
5JTgqOeHWg4bxMZYMRTE4H,INCUBUS,INCUBUS,LOVE HURTS,LOVE HURTS,"alternative metal, alternative rock, funk metal, funk rock, modern rock, nu metal, pop rock, post-grunge, rock",57,0,2006,11/28/06,237067,78.102,4,0,0.0129,2.51e-06,0.474,0.805,0.175,-4.063,0.0266,0.409,0,,,TRGSBFH128F42BC0E5,SORQCMI12A8C13FAE3
5JV45IebgbfO3EylYV49rl,SLICK RICK,SLICK RICK,MONA LISA,MONA LISA,"alternative hip hop, bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, old school hip hop, rap, southern hip hop",44,0,1988,11/1/88,245827,106.852,6,0,0.0882,4.43e-06,0.919,0.828,0.0658,-6.922999999999999,0.207,0.826,1,,,TRMWCKF128F148D40F,SOGIYPY12A6D4F8B44
5JWuz7zukN8z9JLNm29U5K,DARRYL WORLEY,DARRYL WORLEY,HAVE YOU FORGOTTEN?,HAVE YOU FORGOTTEN?,"contemporary country, country, country road, modern country rock",52,1,2003,1/1/03,242293,160.196,7,1,0.0515,0.0,0.478,0.625,0.11599999999999999,-5.975,0.0341,0.34299999999999997,0,20.0,22.0,TREPBAM128F148ADE3,SOBYVUL12A6D4FB3F0
5JaN7UNzRF91yL5cpFrOPF,THE COWSILLS,THE COWSILLS,INDIAN LAKE,INDIAN LAKE,"brill building pop, bubblegum pop, folk rock, merseybeat, underground power pop",39,1,1968,1/1/68,163547,131.857,7,1,0.07400000000000001,6.890000000000001e-05,0.695,0.652,0.0787,-9.051,0.0316,0.9620000000000001,0,13.0,10.0,TRCACUG128F92F19D1,SOTQXVY12A8C1411A7
5JcBaxxrCErCUDDsNtBf8A,AL GREEN,AL GREEN,ALL BECAUSE,ALL BECAUSE,"classic soul, funk, memphis soul, quiet storm, soul, soul blues, southern soul",25,0,1971,8/14/71,170307,100.17399999999999,7,1,0.604,0.0105,0.8540000000000001,0.5489999999999999,0.0628,-11.032,0.0602,0.917,0,,,TRLNCNS128F92D11CA,SOHHXQQ12A8C145166
5JcaA4A9ZoXthwEnxOxWvP,COUNT FIVE,COUNT FIVE,PSYCHOTIC REACTION,PSYCHOTIC REACTION,"classic garage rock, freakbeat, protopunk, psychedelic rock",54,1,1966,1/1/66,185524,164.896,11,1,0.000259,0.0199,0.358,0.753,0.266,-6.641,0.0986,0.688,0,12.0,5.0,TRQZMHS128F9311D90,SOIMAAD12AB017CE47
5JccvAiwcZ7n3urnXqWPsG,BRENDA LEE,BRENDA LEE,BREAK IT TO ME GENTLY,BREAK IT TO ME GENTLY,"adult standards, brill building pop, easy listening, lounge, rockabilly",48,1,1963,9/12/63,164000,92.03200000000001,0,0,0.588,0.0,0.539,0.26,0.134,-10.414000000000001,0.0268,0.49200000000000005,0,13.0,4.0,TRAPXNJ128F4252EB5,SOLZKBT12A8C1373BF
5JfBJxARIfhyjXOaBwSt2t,FRANKIE LAINE,FRANKIE LAINE,MULE TRAIN,MULE TRAIN,"adult standards, brill building pop, cowboy western, deep adult standards, easy listening, lounge, rock-and-roll",25,0,1961,3/20/61,151267,148.561,5,1,0.846,0.0,0.654,0.48100000000000004,0.149,-13.324000000000002,0.18899999999999997,0.688,0,,,TRTRTKP128F424D81D,SOBBBVB12A8C13370E
5Jif3sN0pAgRQ8qKPHIDLb,RESTLESS HEART,RESTLESS HEART,FAST MOVIN' TRAIN,FAST MOVIN' TRAIN,"country, country rock",33,0,1990,1990,263600,113.264,5,1,0.0732,1.73e-05,0.76,0.486,0.11699999999999999,-11.825999999999999,0.0279,0.3,0,,,TRMOLVI128F429098D,SODWGAN12A8C13A946
5JifVj0BnV1Uwk57mAqgq1,KISS,KISS,KISSIN' TIME,KISSIN' TIME,"album rock, classic rock, glam rock, hard rock, metal, rock",32,1,1974,2/18/74,232573,122.93,6,1,0.036000000000000004,9.120000000000001e-05,0.489,0.841,0.0995,-6.981,0.0723,0.9259999999999999,0,,,,
5JlH51YDYsGj2dyEJKKjcN,DARIUS RUCKER,DARIUS RUCKER,ALRIGHT,ALRIGHT,"contemporary country, country, country road, modern country rock, pop rock",68,1,2008,1/1/08,231920,89.87,7,1,0.0527,0.0,0.601,0.8059999999999999,0.185,-4.579,0.0345,0.711,0,20.0,30.0,TRPAAWS128F92F4130,SOIZYSO12A58A7BA28
5JmRY65gYC2JZVCL9aZBik,LOVERBOY,LOVERBOY,NOTORIOUS,NOTORIOUS,"album rock, classic canadian rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new wave pop, rock, soft rock",30,1,1987,1987,279000,156.709,2,1,0.017,0.000143,0.43,0.946,0.311,-7.932,0.0506,0.545,0,,,,
5JnLiuMgRAWoHYOhatFP3s,BILLY CURRINGTON,BILLY CURRINGTON,PEOPLE ARE CRAZY,PEOPLE ARE CRAZY,"contemporary country, country, country road, modern country rock",65,1,2008,1/1/08,231360,141.938,5,1,0.213,0.000265,0.6509999999999999,0.6990000000000001,0.12,-5.006,0.0265,0.36,0,,,,
5JsIknb4lyIKQCytjv0Uw5,SWING OUT SISTER,SWING OUT SISTER,BREAKOUT,BREAKOUT,"new romantic, new wave pop",55,1,1987,5/13/87,226453,113.194,4,1,0.175,0.00231,0.7040000000000001,0.557,0.0631,-12.812999999999999,0.0316,0.777,0,,,,
5JtRN8PCpxoL03vnIpZXc7,JOSH TURNER,JOSH TURNER,FIRECRACKER,FIRECRACKER,"contemporary country, country, country road, modern country rock",48,1,2007,1/1/07,208800,174.678,4,1,0.0727,0.000297,0.439,0.972,0.0691,-5.358,0.0936,0.7809999999999999,0,,,,
5JwK7v6XhG0YgqDuCgzOy8,TALKING HEADS,TALKING HEADS,AND SHE WAS,AND SHE WAS,"art punk, art rock, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo",55,1,1985,7/10/85,219200,126.477,9,1,0.013000000000000001,0.0585,0.763,0.629,0.0756,-9.947000000000001,0.0322,0.973,0,20.0,54.0,TRYCASO128F92EC56C,SOIUBQW12AF72A0A97
5K0h398ZaUOoho0Ijjj8xP,ROY ORBISON,ROY ORBISON,DEVIL DOLL,DEVIL DOLL,"adult standards, brill building pop, classic rock, folk rock, mellow gold, rock, rock-and-roll, rockabilly, soft rock",12,0,1961,1961,128500,107.22399999999999,9,1,0.779,0.0,0.467,0.599,0.8740000000000001,-5.972,0.0346,0.508,0,,,TRFVZTL12903CA815C,SOFNTZD12AB0189F15
5K1w7KIoAApnShOAS0wAtu,SHANIA TWAIN,SHANIA TWAIN,WHEN,WHEN,"canadian country, canadian pop, country, country dawn, dance pop",49,0,1997,11/4/97,219173,119.99700000000001,4,1,0.1,0.0,0.627,0.6579999999999999,0.424,-6.562,0.034,0.8079999999999999,0,,,TRHDKZH128E078E81A,SODTJYR12A6701DF18
5K2MHXsiPXxL4Y2sItKyR6,CHILLIWACK,CHILLIWACK,I BELIEVE,I BELIEVE,"album rock, classic canadian rock, classic rock",36,1,1981,1981,239133,91.04799999999999,9,1,0.09699999999999999,5.8899999999999995e-05,0.557,0.688,0.0841,-9.98,0.0324,0.7959999999999999,0,,,,
5K3Q1gue9nWLLwh6bYQFoB,MR. MISTER,MR. MISTER,KYRIE,KYRIE,"album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop",46,1,1985,11/27/85,265840,89.913,0,1,0.0824,0.0,0.496,0.5660000000000001,0.13,-13.749,0.035,0.672,0,20.0,1.0,TRFQRYC12903CD0BB9,SOXUYOT12AB0183440
5K4Dl7nz6NSUONT4fl4sJV,DIXIE CHICKS,DIXIE CHICKS,TONIGHT THE HEARTACHE'S ON ME,TONIGHT THE HEARTACHE'S ON ME,"contemporary country, country, country dawn",49,1,1998,1/15/98,206618,120.736,5,1,0.192,0.0,0.6809999999999999,0.731,0.35600000000000004,-4.64,0.0289,0.82,0,16.0,46.0,TRWJCBY128F4261C0F,SOGXNHX12A8C1318FC
5K4ja1kxY9F1vBSRMBDhDt,TEARS FOR FEARS,TEARS FOR FEARS,WE ARE BROKEN,WE ARE BROKEN,"dance rock, new romantic, new wave, new wave pop, permanent wave, rock, soft rock, synthpop",29,0,1983,3/7/83,316987,115.40899999999999,2,0,0.0424,0.742,0.667,0.856,0.0883,-6.987,0.0853,0.48100000000000004,0,,,TRWJNSO128F4271084,SOAUBXP12A8C133F0B
5K7AMlpc4796JRWXb26nCV,EDWIN MCCAIN,EDWIN MCCAIN,I'LL BE,I'LL BE,"acoustic pop, neo mellow, pop rock",70,1,1997,1997,266533,136.526,11,1,0.386,0.0,0.371,0.609,0.10400000000000001,-5.524,0.0295,0.426,0,24.0,5.0,TRAPJGX128F92F43A7,SODGGKP12AAA8C6B42
5K99RGHiLcXAEgrPvw5x8B,JOE WALSH,JOE WALSH,WOLF,WOLF,"album rock, blues rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, roots rock, soft rock, southern rock, symphonic rock",27,0,1973,6/18/73,190827,152.97,10,0,0.867,0.354,0.304,0.239,0.113,-16.971,0.0273,0.0603,0,,,TRRUYYG128F4250D1B,SOPXYMQ12A81C219E3
5KBKqxYY263Tr0haAu3fMz,MY BLOODY VALENTINE,MY BLOODY VALENTINE,SOMETIMES,SOMETIMES,"alternative rock, art pop, dream pop, indie pop, lo-fi, noise pop, nu gaze, shoegaze, slow core",46,0,1991,11/4/91,319227,128.453,7,1,6.790000000000001e-05,0.889,0.35100000000000003,0.6509999999999999,0.0916,-17.989,0.0789,0.0395,0,,,TRABZJE128F4259835,SOVBPVD12A8C144C18
5KCoFKWxHg0vsrKCk7ryQ0,DEAD OR ALIVE,DEAD OR ALIVE,BRAND NEW LOVER,BRAND NEW LOVER,"dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop",36,1,1987,1/13/87,318827,119.79899999999999,6,1,0.00527,0.000239,0.568,0.9209999999999999,0.308,-9.757,0.0473,0.9109999999999999,0,22.0,15.0,TRCAJIM128F4259719,SOHTNRA12A8AE459B4
5KDT5BDSmomPMe2AXuGInR,RAYDIO,RAYDIO,JACK AND JILL,JACK AND JILL,yacht rock,42,1,1978,5/7/78,275667,106.24700000000001,4,1,0.395,0.00485,0.693,0.659,0.133,-4.7219999999999995,0.0299,0.541,0,,,,
5KFMklDIdOLY05cVMCKJcK,JEFFERSON STARSHIP,JEFFERSON STARSHIP,GIT FIDDLER,GIT FIDDLER,"album rock, art rock, classic rock, folk rock, hard rock, mellow gold, rock, soft rock, symphonic rock",21,0,1975,6/23/75,189467,117.333,7,1,0.012,0.9179999999999999,0.622,0.789,0.0604,-12.661,0.0367,0.853,0,,,TRDDOHF12903CB7CA6,SOULPLS12A58A7BFC7
5KG2ahk1cONbHvg3dBdTbx,BOBBY VINTON,BOBBY VINTON,MR. LONELY,MR. LONELY,"adult standards, brill building pop, bubblegum pop, doo-wop, easy listening, lounge, rock-and-roll",56,1,1962,1962,161373,168.984,4,1,0.8170000000000001,0.0,0.245,0.293,0.177,-10.360999999999999,0.0303,0.344,0,15.0,1.0,TRRXNBD128F42AEE3F,SOCVVCR12A8C13EA30
5KG4OVGxSrFmNHGZBezJJn,BOBBY BROWN,BOBBY BROWN,DON'T BE CRUEL,DON'T BE CRUEL,"dance pop, funk, hip hop, new jack swing, quiet storm, r&b, rap, urban contemporary",50,1,1988,1/1/88,408307,102.398,6,1,0.000127,3.06e-05,0.7809999999999999,0.731,0.235,-12.277000000000001,0.0565,0.7170000000000001,0,26.0,8.0,TRCIJCU128E078E7DA,SOHSMVT12A6701BEB6
5KNbCF0FpIWuPE8x6bhGgw,WILSON PHILLIPS,WILSON PHILLIPS,YOU'RE IN LOVE,YOU'RE IN LOVE,"girl group, new wave pop, pop rock, soft rock",50,1,1990,1/1/90,291867,101.87200000000001,1,0,0.319,0.000301,0.688,0.679,0.29,-11.05,0.0259,0.536,0,19.0,1.0,TRBOGEC128F425D9AD,SOTCRMA12A8C136387
5KONnBIQ9LqCxyeSPin26k,JASON DERULO,JASON DERULO,TRUMPETS,TRUMPETS,"dance pop, pop, pop rap, post-teen pop, urban contemporary",68,1,2013,9/10/13,217419,82.14200000000001,0,1,0.555,0.0,0.635,0.691,0.09699999999999999,-4.862,0.258,0.638,0,,,,
5KSJ9k1FYjFLnIRlJT2wF8,BONE THUGS-N-HARMONY,BONE THUGS-N-HARMONY,THA CROSSROADS,THA CROSSROADS,"gangster rap, hip hop, pop rap, rap, southern hip hop",67,1,1995,7/25/95,223547,144.29,4,1,0.0856,0.0,0.679,0.509,0.43799999999999994,-7.31,0.0617,0.534,1,20.0,1.0,TRMGQWD128F4269F46,SOHVUZY12A8C133AA1
5KTaAvodoyuWIUOetdsEFd,MODEST MOUSE,MODEST MOUSE,NEVER ENDING MATH EQUATION,NEVER ENDING MATH EQUATION,"alternative rock, dance-punk, indie pop, indie rock, modern rock, rock, washington indie",42,0,2000,1/18/00,203667,182.84099999999998,7,1,0.0385,1.28e-05,0.389,0.7120000000000001,0.0678,-6.275,0.0644,0.8959999999999999,0,,,TRVKPXM128F4284E60,SOGGZKO12A8C136C79
5KUUpftdyMnSZNOyO3qydy,SEETHER,SEETHER,TRUTH,TRUTH,"alternative metal, nu metal, post-grunge, south african rock",51,0,2005,1/1/05,230373,100.053,10,0,0.00587,0.0189,0.519,0.8009999999999999,0.218,-5.624,0.0412,0.564,0,,,TRHVYXF12903CCC6CD,SOJHHVJ12D0219B93A
5KVbaJP4IOZmZZlj5v4jp2,MARSHA AMBROSIUS,MARSHA AMBROSIUS,FAR AWAY,FAR AWAY,"british soul, deep pop r&b, hip pop, neo soul, quiet storm, r&b, urban contemporary",45,1,2011,2/25/11,436880,70.47800000000001,9,1,0.221,0.0,0.433,0.6679999999999999,0.126,-6.544,0.21100000000000002,0.35100000000000003,0,,,,
5KWXi2eCYsC6ofIILjvG4V,FIVE MAN ELECTRICAL BAND,FIVE MAN ELECTRICAL BAND,SIGNS,SIGNS,"canadian psychedelic, classic canadian rock",51,1,2009,1/1/09,241693,153.672,2,1,0.243,0.0,0.446,0.731,0.0935,-10.302,0.0519,0.723,0,,,,
5KXTDunEgNVBnuSBDzsm6x,GENESIS,GENESIS,TURN IT ON AGAIN,TURN IT ON AGAIN,"album rock, art rock, classic rock, mellow gold, progressive rock, rock, soft rock, symphonic rock",52,1,1980,3/28/80,229333,128.131,4,0,0.196,0.00502,0.546,0.813,0.0486,-10.142999999999999,0.0356,0.42700000000000005,0,,,,
5KbW7FzoHHQ7Stx2feIXTA,ELLA FITZGERALD,ELLA FITZGERALD,INTO EACH LIFE SOME RAIN MUST FALL,INTO EACH LIFE SOME RAIN MUST FALL,"adult standards, jazz blues, swing, vocal jazz",21,0,1963,1963-09,199133,79.55199999999999,5,0,0.789,0.0,0.462,0.499,0.335,-14.270999999999999,0.0813,0.855,0,,,TRRIMQW128F4248E7E,SOBCORQ12A8C134A6E
5KhFaq45chTw8RGfWo8T8J,6IX9INE,6IX9INE,BILLY,BILLY,emo rap,77,1,2018,4/10/18,112667,90.07600000000001,4,0,0.175,0.0,0.764,0.711,0.105,-3.818,0.28800000000000003,0.774,1,,,,
5KqGrafc3paz7bNPju5Ne9,DEBORAH ALLEN,DEBORAH ALLEN,BABY I LIED,BABY I LIED,"country dawn, deep contemporary country",44,1,1983,8/29/83,250120,92.491,11,1,0.318,6.49e-05,0.63,0.478,0.0942,-10.589,0.0275,0.27899999999999997,0,21.0,26.0,TRCOUVF128F4249CF5,SOAMRDA12A6D4FDEDB
5KqldkCunQ2rWxruMEtGh0,KENNY ROGERS,KENNY ROGERS,THE GAMBLER,THE GAMBLER,"adult standards, classic country pop, country, mellow gold, nashville sound, soft rock",74,1,1978,11/20/78,214880,87.04,4,1,0.342,0.0,0.6709999999999999,0.501,0.19399999999999998,-13.119000000000002,0.0594,0.86,0,,,,
5KwHB8MRgy1JgGjZjbOH2U,NELLY,NELLY,NELLYVILLE,NELLYVILLE,"dance pop, hip hop, pop, pop rap, rap, southern hip hop, urban contemporary",43,0,2002,6/25/02,255533,87.402,2,1,0.0123,6.26e-06,0.7909999999999999,0.6409999999999999,0.265,-5.946000000000001,0.17300000000000001,0.604,1,,,TRQCLJJ128F145ECB0,SOVKUGB12A6D4F6960
5KwYd278TmyAkLs686tsyw,HEART,HEART,STRANDED,STRANDED,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, pop rock, psychedelic rock, rock, roots rock, soft rock",39,1,1990,3/25/90,238827,159.97799999999998,6,1,0.157,0.0,0.38799999999999996,0.55,0.0913,-9.902999999999999,0.0311,0.253,0,,,,
5Kz1hj2NNSsgf0YkgFJh4e,WARRANT,WARRANT,I SAW RED,I SAW RED,"album rock, glam metal, hard rock, rock",44,1,1990,5/1/90,226920,84.87899999999999,4,0,0.26899999999999996,0.0,0.495,0.677,0.381,-6.138999999999999,0.0271,0.43700000000000006,0,,,,
5L0KDoZklMgs9GPoonneEl,USHER,USHER,NICE & SLOW,NICE & SLOW,"atl hip hop, dance pop, pop, r&b, urban contemporary",63,1,1997,9/16/97,227907,121.913,5,0,0.153,0.0,0.8190000000000001,0.299,0.3,-11.964,0.122,0.515,0,23.0,1.0,TRRZSBO128F428BE44,SOGEKBX12A8C13ACE1
5L79aNYCTKiZq7vaOElXYj,PHILLIP PHILLIPS,PHILLIP PHILLIPS,"GONE, GONE, GONE","GONE, GONE, GONE","folk-pop, neo mellow, pop rock",68,1,2013,1/1/13,209693,118.00200000000001,6,1,0.129,0.0,0.664,0.642,0.114,-5.961,0.038,0.501,0,,,,
5L8QJVWnRtbvCisADn8hio,CANNONBALL ADDERLEY,CANNONBALL ADDERLEY,OUR DELIGHT,OUR DELIGHT,"bebop, big band, contemporary post-bop, cool jazz, hard bop, jazz, jazz blues, jazz funk, jazz fusion, soul jazz, swing, vocal jazz",8,0,1958,2/4/58,280440,142.477,7,0,0.622,0.0334,0.47700000000000004,0.489,0.0996,-12.46,0.0539,0.821,0,,,TRVCBZW12903CFAF74,SOEWJYK12AC9075B8D
5L9anTQJGLyRObYDYvLWdh,MICHAEL JACKSON,MICHAEL JACKSON,UNBREAKABLE,UNBREAKABLE,"pop, r&b, soul",48,0,2001,10/29/01,385200,94.01700000000001,1,1,0.0314,0.0933,0.7979999999999999,0.8240000000000001,0.0665,-0.9329999999999999,0.14400000000000002,0.851,0,,,TRJXRDQ128F92C2F00,SOEQNHR12CF5CFC3CB
5LAKjqbB5uurPpxFEicd9S,DRAKE,DRAKE,WU-TANG FOREVER,WU-TANG FOREVER,"canadian hip hop, canadian pop, hip hop, pop rap, rap, toronto rap",55,1,2013,1/1/13,217680,99.935,8,0,0.0474,0.0,0.8320000000000001,0.42700000000000005,0.10099999999999999,-8.516,0.257,0.369,1,,,,
5LCpO7pp92DHmXzCLtJnnj,JOHNNY PACHECO,JOHNNY PACHECO,ACUYUYE,ACUYUYE,"charanga, latin jazz, salsa, salsa international, tropical",38,0,1962,1/1/62,153608,114.04299999999999,7,1,0.529,0.0,0.77,0.654,0.0648,-6.582999999999999,0.0613,0.883,0,,,TRQZVDS12903CDA8A2,SOIEWSD12A6D4FD2E8
5LHCFZ5WpuN4Isb8hwGzbU,JEFFERSON STARSHIP,JEFFERSON STARSHIP,WINDS OF CHANGE,WINDS OF CHANGE,"album rock, art rock, classic rock, folk rock, hard rock, mellow gold, rock, soft rock, symphonic rock",27,1,1982,10/4/82,232480,128.097,4,0,0.27899999999999997,1.1400000000000001e-05,0.48100000000000004,0.8909999999999999,0.171,-4.093,0.0993,0.56,0,11.0,38.0,TRZWDLY128F92EF1AE,SOSILNY12AB0182F07
5LISRpPG4mWNNQA4XXMDtO,SIOUXSIE AND THE BANSHEES,SIOUXSIE AND THE BANSHEES,HALL OF MIRRORS,HALL OF MIRRORS,"alternative rock, dance rock, gothic rock, new romantic, new wave, new wave pop, post-punk, punk, uk post-punk",31,0,1987,3/2/87,302267,112.90100000000001,0,1,0.39799999999999996,0.0251,0.693,0.945,0.07400000000000001,-6.796,0.0361,0.888,0,,,TRWRCAX128E0784340,SOZZTST12A6701CB71
5LIleJbUUgtvYnBW9wfY1W,TREY SONGZ,TREY SONGZ,NA NA,NA NA,"dance pop, pop, r&b, southern hip hop, urban contemporary",66,1,2015,6/23/15,231907,96.975,9,0,0.32799999999999996,0.0,0.67,0.47600000000000003,0.10400000000000001,-6.252999999999999,0.0406,0.235,0,,,,
